formula,target
Cu2K2Se2,6.781759604507768
Cu2Na2Te2,3.0726867179500523
F6Pt1Rb2,1.5347608934293395
O2Rb1Tl1,2.3034223812984687
Ca2Fe2O4,14.019079689242565
O2Rb1Sc1,2.0098782581194
Al6I2Na8O24Si6,1.5591555406693711
Al2Hg1Te4,3.0542702347151063
C1O1S1,1.4748881313509723
F1Li5Mn5O9,2.2709009959338458
Ca1Cd2Sb2,6.256365132140763
F6K2U1,1.5889969582517507
As2K2Zn2,5.88881292508657
Pd8Sb4,1.0000000000000049
Cl1O4Tl1,1.5855645682216792
Fe5Li9O16Si2,2.0568615250748734
K4O16V6,1.8426493607484489
Cu2Pb2Se6Tm2,3.404275257820544
Li2Rb2Se2,2.0240219037022964
Si4,3.5488922793324833
Pb2S8Sm4,3.120332460919296
S8Tb4Yb2,2.7889780685166143
Al1F5Fe1,1.459316735096724
F4Tl4,1.949700831751716
Ba2Cu4O4,2.4331128895580143
Cu1Li1O2,2.8668673960730557
As1F6Li1,1.4155093311908904
F6Li1P1,1.36906293987124
Ba1O6Sb2,1.8561662102301117
Ca1O6Sb2,1.8927030934618352
O6Sb2Sr1,1.858458949416604
Li4P20,3.2536674691799714
Cr2O8Ta2,2.4203504605742676
F6Pd1Zr1,1.6488897274630965
Ga3O14Si2Sr3Ta1,1.849595361153356
F6Nb1Rb2,1.6119180086675284
Cu4O14Sr8,2.8195241915377616
O4S2Sc4,2.5211395571579667
Ga2S4Zn1,2.4442315325265245
Cs2F4Hg1,1.6316209731429707
O4S4Zr4,2.7812475617966843
La2O2Se1,2.333123228635809
Cl18Cs6Cu6,1.913883747775708
Na2Rb2S2,1.8947872351973103
Bi2Na2S4,3.613125332266605
Li2Rb2S2,1.9404639479602124
Ba1Be1O4Si1,1.7136056528073589
Ca3Cd1O4,2.062161972299945
Cs3F5Li2,1.507321575952966
Fe1O2Sr1,2.266571346034946
C2Li2O14P2Si2,1.5793628462136242
B2K3Nb3O12,2.1745892153445423
Li2Mg8O24V6,1.9263904069528588
Nb4O14Sr4,2.184187034115888
K12O12Sb4,1.7303066202266002
Ag2Pr6Se14Si2,2.9680354333015178
K12Mn2S8,1.929759311399838
Cu2Nd6Se14Sn2,3.1053587554419537
In1P1,3.6371991971845534
Al8La7O24Y1,2.160555484129025
Ga2O4Rb2,1.7582118757419418
Li4N8Nb4,3.0773463676789232
Li6S8Sb2,2.078147299141119
Na4Nb4O12,2.3274064249001865
S8Zn8,2.3432854777319827
Na8Sb8,3.7604077793062096
Ca1I4Pb1,2.0860419458869948
Li2O12Sb2W2,2.0207690365033013
Ga4Mg2O8,1.9775073535472207
Li4O16P4V2,1.9472533647850416
Al2Hg1Se4,2.670568541216146
F4H2Rb2,1.3875067567403048
Ba4Na4O36P12,1.5823539427068771
Na2O4Pd3,3.127935208195128
Hg1In2Se4,2.9445298436252942
S8Si2Tl8,2.580605161585166
Al2H4Li2O14Si4,1.5451383209751492
Ir6P6Sr3,6.252679425654278
Ag2In2Te4,3.5602727423611795
Ba2O14Si4Zn4,1.73889744761827
F1Li7O5V1,1.860805649891108
F1Na3O10P2Ti2,1.7553960174138408
B3O15P3Pb3,1.89708820740278
N16Si12Sr2,2.147400676787326
Li8P8,3.288211266529773
Cl1K1O4,1.4291231577439372
As6Ge6,3.7453526759981965
Na2O14P4Y2,1.6144476867750572
Na16Sn4Te16,2.573402740860176
Li1P1Sr1,2.8917565019666984
Ca2Ge2N4,2.36964772346721
Br6F6N6P6,1.558594024540494
H6O6Te1,1.6207319334177384
As16Mg4,3.7240658784004714
F10Fe2H8O4Zn2,1.5603069142533037
F3Li5Mn3O5,1.9758194924300816
Fe1O8Rb1Se2,1.781126984056262
Co2Li4O16Si6,1.6738875908096895
Al3O12P3,1.4385199968254063
C3Fe2Li1O9,1.826768640705951
Ba2Ca1I6,1.8766975426708128
Au4I4,2.1611725212640165
O12Sn2Ta4,2.460595550669691
Ag4P8,3.774034092762456
F6O2V2,1.7551676408527375
Li20P4Se24Sn2,2.2758664284179773
Al16Be2Mg6O32,1.7594908354407504
Bi1Nb1O4,2.331677865114876
Ag4In4S8,2.7529133169779545
Hg4O6Te2,2.177788021517858
H8O6Sr2,1.6352567864541765
Ba3Cl6,1.7785614245302572
B4Li12O20V4,1.8758513622708315
As4Cs4Sn2,2.5496672985574618
As4Rb4Sn2,2.5949080908579334
Ca1I8Sr3,1.9900096478100004
Al4Ca10Sb12,3.9092198710228616
Ca8N12Nb4,2.5813615270498884
K2Mg2Sb2,2.7963538164307224
F2K2O4S2,1.4889593681494468
K30N38W14,2.161935089990755
Co2Ge2Li3O8,4.699785456096198
Mn2Rb4Te4,2.170756319811136
K4Mn2Te4,2.2020912030764466
Er8O24W4,2.1182208729654857
P4Pb4Rb4S16,2.23498433998988
Cr4I12Rb4,2.2705080195116563
O8Zr4,2.258067612848704
P12Sr4,3.371943060009892
As8Se12,2.842358175881428
As16Zn8,3.6693777855834537
N2Se3Y4,2.6651184463984583
Li1Mn1O9P3,1.5472029601833115
O18Te4V4,2.3174876536715594
Na4O14Si4Zn4,1.6849155270616192
Rb8Se20,2.395379023592439
K2Mg2O18P6,1.5507784066934536
Ba2Se6,2.852917045177911
B2O6Tm2,1.8402106763447856
Ba6Cu6N6,3.584953509693908
B2Lu2O6,1.8107797748319097
Ca2Cl4O12,1.6660274107388908
F8Zn4,1.5979153085609183
Al4Ca4O14Si2,1.7341352311743166
Ca2N12,1.753947927767144
Pt1Si1Ti1,4.279369112381033
Ag4S2,3.2894851358790462
Ca4Si4Sr4,4.07602747782691
Au1Sm1Sn1,4.992550951167148
Be1K4P2,2.0857985680948703
In4O10Sr4,2.069078699969304
Li2N4P2,2.0585636578287563
As16Si8,3.4186742069599627
K2Pt1Te2,2.662319477448185
Pt1Rb2Se2,2.4242329371026448
K2Pt1Se2,2.459783188277644
Ag2F8Li2,1.7300095231892412
P16Si8,2.71422180375886
B16Mo4Y4,5.932677866416367
I2Li2O6,1.851746561023484
Be8H4O18Si4,1.634634005927117
F12Nb4O4,1.7823330660546575
Co4O8,3.742334194994291
Fe3Li3O12Si3,1.8017180819657235
F2Li8Mn6O24P6,1.5877462013810648
F6Li1V1,1.5077340856464307
B6H18O18,1.4492012742657088
Ba4F12O2Ti2,1.6779550053562222
Sn4Sr8,4.3744332966301664
Cs24N40Re16,4.729838792178862
Br8Cd4H16O32,1.7301313052289795
Se3,2.676891239498217
H16N4O24Se2W6,1.9988200686071456
Br12Ge4Rb4,1.9944725284311808
N2Sr2Zn1,2.532808980822149
Ba8Cl12O2,1.7502413166951216
Cl6Cs2Zr1,1.6542822209848804
K3Nb1O8,1.6465161199737262
Cd2Se8Sm4,3.2736348808829208
Be6Mn8O24Se2Si6,1.7968305429282974
Be2Li2P2,2.876571222827621
Ba4N8O16,1.6264896761635674
Ga2Te4Zn1,3.236760726405336
Be4K4O16P4,1.5703709752794084
Al2Co2Li4O8,1.9450150141400178
Ag2Ba2P2,5.310262328736687
F6Ir2,2.663080922538144
As1Ca3Cl3,2.1122009847550007
Mn12Ni4O32,2.9197939995828466
Cu2S14Sn2Y6,2.814122953959193
C2Li4O6,1.5394804318330149
Li2O6V3,2.3418821847689237
Al4O12Y4,2.032404159281974
Cr2Si2Te6,3.4453350103226854
Fe3O12P3,1.7354009322110964
F5Li2Nb1O1,1.6193309317945688
Al2Sb2,3.4300517122056506
Cs2Na2Se2,2.023342284439289
Li4Ni2O4,1.944040637435328
Lu8O28Si8,1.841679849123258
Li4Mn1Nb2O12W1,2.6293457361100305
Cd2Cu4Ge2S8,2.9986769304700585
As5I1Te7,4.764238659009433
Li56Mn8N32,2.5724535629109684
Al8N8O12Si4Sr4,1.8653172205641948
Ca4O32P8Zr4,1.8007257796048048
Mo8N24Na24,2.2598399648352685
Br2K4O1,1.6426119444348397
H24O12,1.4329950529038207
Na4O24Se8Y4,1.8308372401718287
F6Na1Rb2Tl1,1.4939879517586478
Br2Fe1,12.891263191130154
Ca2O12Sr4W2,2.017576929553534
Ca8Cu8O20,2.5168497505148517
Li4O36P12Sn4,1.6907049451176774
As8S12,2.3507873149223846
B10Cu2O20Tm2,1.8554555595145183
F6Na1Rb2Sb1,1.5270887335056853
B2Li1Mn2O6,2.1841239281078657
Ge4La2Pt4,1.0
Ba8N12V4,2.6705722857345267
Ag2Se4Y2,3.0739387573118586
Cs2N4V2,4.355800997903064
As1F6Na1Rb2,1.5310127367203703
N8Sr8Zr2,2.5075953953272982
Be2F8K2Li2,1.3426342266852485
S12Sc4Y4,2.8452885032394635
Cl2H8Mg1O12,1.4632160448178078
Ca2Mn2Nd2O12Ti2,2.542509652554604
Fe2O14P4,8.322433898806286
Ag4O8Si2Zn2,2.1287804803063497
Li20S4Sb4,2.596583046966831
As2B12,2.770198548849521
N22Si12Y6,2.2818953379446074
F18S3,1.3177984304077137
K8S20,1.95348159278078
P10Y2,3.635748432808116
F6Ga1Na1Rb2,1.459109317357682
Al2P2S8,1.7818750423827892
F8O4Te4,1.80583849407046
Be4F16K8,1.3879241093566077
O23Rb6Si10,1.5419268248958315
Bi4O12Sc4,2.4203620107035353
Ba4F20Ga4,1.5397479230921751
Cl2F2Ge2,2.383538126399492
Cl2O2Sb2,2.478949239765376
P8Pd8Se8,3.6428926235433656
Mg8O16Si4,1.7014699527173551
S12Sb8,3.3483423759625697
Br2Cl2Sn2,2.4374430591639813
S32,1.7556722528345905
Ba2S4Zr1,2.67711019571478
Br2O2Sb2,2.585792270594579
Ag2O6Ta2,2.5941644126770416
Mn2O6Ti2,2.4292226083425525
Ga2S2,2.320986650624997
Ba1F6Ni1,1.9785741499035785
Fe2Mn4O8,2.4907240580468444
Li1O12Te3V1,2.3385595957737455
Cl6In2,1.6163091701251775
Cl4Pb2,2.0870543292991552
Br4Pb2,2.208544015107389
B2H8K1Na1,1.5249593237825478
Br2Co1,3.4788408031567326
Ge1Li2Pb1S4,2.7184501098971823
Cd1F3Rb1,1.5443976171957798
Ag2Ba1S2,2.7395852484150387
Cu1O2Sr1,2.571078632273492
In1P1S4,2.333372380625661
F6Pd1Pt1,2.5171548753834494
Mg12N4Sb4,3.2797004333964472
K2Se1,1.8155807151939767
Au4S2,2.6387197653407606
Al4O15Sr6Y2,1.8698023959766443
O26P8Y4,1.6560536424484178
Fe4K12O8,1.923092821472744
Cl4H12O20,1.4788364588211467
Co4Li4O16P4,1.686694885040974
Fe2Li4O8Si2,1.766829308533152
Li7O6Ru1,2.1686893891626497
N32Nb16Rb16,2.644064106635843
As8K8,2.7182301227085244
Ba6O24Si6Zn6,1.7746869207459255
F2O12Sr3Ta4,2.1350035909415466
Ca10Cl2O24P6,1.7308339993579205
O1Sb2Sr4,2.9222677968142743
Ba2Ga8S14,2.3780759729944148
Al1F4Tl1,1.6448124513147389
Ca20Co8N16,3.1715897696055637
O14S2Te4,2.0188591057956806
Co1Cr3Li2O8,2.8008773625419696
H16Na4O20P4,1.5001562140879416
C3Cs6N6,1.64379875086135
Be1O1,1.7643505887436313
Cl12O4P4,1.4640844954672148
Ba1F6Si1,1.480138169226103
Cs1F6Ru1,1.5291192454045766
F6Rb1Ru1,1.5334072083653116
Ce2Dy2O7,2.4228578167114962
Li2N2Sr2,2.614533164193308
Ag2I2,2.2360451815515714
Cs2O1,2.1468581695068982
Li4N4O4Si4,1.8308711951782224
F6K2Pd1,1.5696456075602971
Li1O4P1Sn1,1.8336848302429942
As1Se3Tl3,3.234553034551897
La1O2Rb1,1.9365816963574352
F8H6K2,1.3263986328846589
Ca4Mg2O14Si4,1.6972034841664292
C1O5U1,1.8410779451180224
Mn4N8Si4,2.4154613775978007
Al4Hg2O8,2.143739489770159
Cl1Cs1O3,1.5438730800211076
K6P2,2.9661422757514724
As2Mg3,3.124389512246104
Al2Cu2O4,2.358862790979302
Al6Br2Na8O24Si6,1.5248754047462372
As2Li6,2.7488179277646254
Hg2I4,2.1007694286463
Au2K4P2,2.577056719075719
K4Ni2P4,2.938240232973917
Cu2O14Si4Sr4,2.181733867057728
Li7Mn3O12Si2,2.0181096765702966
Al4O8Pb2,1.9122249693311013
K4P4Pd2,2.7624740722764938
F4O1W1,1.5708245181008178
F6Ge1K2,1.41730483168422
F6K2Re1,1.5011889732253347
S3Sb1Tl3,2.9509236407154518
Al6Cl2Na8O24Si6,1.5095125040886543
Cr1Na1S2,2.9248136692787794
Bi1Cu1O8W2,2.4945461845126595
Cr3Ga1Li4O8,2.084862665341133
N4O8Sr4Ta4,2.692391057011811
H8O24S4Ti4,1.919815963402048
Br4,2.5112413928851183
Ba4F8O6W2,1.7468398133009602
H32N4Na4O24Se4,1.512175585042954
O14Ta2Tm6,2.131031596825037
In1Na1O2,1.9847281929775569
H3O16P4V2,2.2260923161450425
Ga1N5O14,1.5564548500377777
Ga8Li24N16,2.2873797236138977
I4Nb2O2,2.5926021567947246
Cu1Sb3Ti2,1.0
B12O20Rb4,1.5418593543647394
H8O16P4Tl4,1.7048949136725895
Ba2C2O6,1.6463878253226618
Cr1K1P2S7,2.293787333937768
Co3Cr3Li4O12,2.5721376323983907
Ga3Li2O8V1,1.8434880887419187
As2H28Na6O20S2,1.5703166347375084
Br4Re12S16,2.685951104047379
K2Li2O8S2,1.4851941261102712
As2C2Li2Mn2O14,1.9761350324982008
Ba24Mo8N32,2.400598328195146
Na1O2Tl1,2.3880587969613134
Ba4S12,2.42339714435042
Ge8Na8O20,1.6679188629346853
B48C2Mg4,2.845845392849021
F6Ga2,1.51624536272974
B4Li4O12Ti2,1.783482081023898
Li2O24P8Sb2,1.6797087938624524
Li4Mn2O14P4,1.6020364169448462
Li2O14P4Sc2,1.6701481970172587
Ag4Te8Tl12,4.144353588518561
Hg1K2O2,1.745257860603978
F6K2Pt1,1.5334464451033167
Ca8S16Sn4,2.5617945591818203
Cd1F6Pt1,1.737312004218016
As2Hg1O6,2.266044277296151
F4O20Pr8Sb4,2.090681866441345
P4S16Zn6,2.353148599925923
Al2F8Rb2,1.4267641621015965
Li24N16Y8,2.442198190155747
Mn1O9Zr4,2.2866911320362733
Ca16Ge4N16,2.4674507087275317
Cu4Na4O16P4,2.031307953019433
O24Sc16,2.1271267788576527
Cu8Lu8O20,2.3583502001752548
F8H12N4Si2,1.386602562620835
Cd4Li4O16P4,1.7427019251725178
P4S12Sn4,2.6576186709157508
Mn2O14P4,2.1822902297597118
Cl2H6Li8O6,1.5046594299043217
Ge2Mg2O6,1.9153554935485595
Hf1Ru2Si1,5.1661916340762986
H2Mn1O2,1.768335389129863
Na2Nb2O4,2.8642106533330765
Li2Mn8O24P6,1.7894874498954538
B6O13Zn4,1.8082660202525511
Br12Nb4O4,2.1136883245486637
H2O2Rb2,1.5864059160945805
Cl2H2,1.4520716235778452
Li8O24P4V4,1.8488166485619928
O8Pt2Zn4,2.4285375571867664
H4Mo2O8,1.8626207343418042
F8H4P4S4,1.5618365258033038
Li2Mn2O8P2,1.6541265755540313
K1La1O2,1.9148087807054448
Na6Sb2,3.3130046785358043
Li6Sb2,3.0355588342068778
Ge4Se4,4.826662062612906
F6Ge1Rb2,1.4388408529090329
Cr1Na1O2,2.0706571420686597
K2Nb2Se4,3.408127540649576
Pt1Rb2S2,2.299494074791234
Na2Nb2Se4,3.514626106240422
Li2Nb2S4,3.464969889239056
Ca1F6Pd1,1.6362305257308205
F6Mg1Pd1,1.7550803400414552
Ge8O28Sm8,1.9445047355732168
C2Li6Mg2O14P2,1.5972285371855837
Cl4H20O24,1.4936059275011822
Bi2O6Ti1Zn1,2.5031388961328798
F4H12O16P4Rb4,1.4825653442597395
O14Pb4Sb4,2.3621115553673584
Cu4Ge2Se8Sr2,3.180408778762758
As12Cu16Yb8,1.0
H2Li2O6P2Tl2,1.8242847000034463
O6Sr2Ti2,2.5380926565697592
Mn2Na10O8,1.8512152765143224
K2Pr2Se8Si2,2.3016443397420607
Li4O6V2,2.2190642171870563
Ca2I1P1,2.4137852017112045
Cl12Cs2Sb2,1.6622489785428256
Na8O16Si4Zn4,1.6623926531759377
O36S8Sb8,1.8520958398527867
Cs1Ge1I3,2.3862456565352472
F6Li1Mn3O2,1.7802234878426548
Li2O6Sb2,1.8608699520763885
Cl4Nb2O2,2.1399259332977025
Ba3O18V6,1.9349599479058992
As6Mg8Na2O24,1.7660846525577418
Er8O24Te4,2.0090711784304705
Cu1Nd5Se8,3.332205875992658
Cu1Se8Sm5,3.3280114683295987
O8Pb2W2,2.168356059322362
F5K1O1Rb2Zr1,1.4842224676015834
As4H24N4O16,1.5661677905872404
F20Fe4Li8,1.508654209343691
O18Tm6Y6,2.014771616503136
K2N2O6,1.4283062333910204
Fe4O8Rb4,1.920796970010105
Li4Mn1O12Te3,2.4183468182486423
Be4F12H16N4,1.3551129104248103
Ca10O25P6,1.7084904643183303
Al7In1La8O24,2.2122386851332303
Ba2F7Pr1,1.5608172004861218
Ga2Nd6O12,2.0675217048437484
Li4O8S2,1.5198253189100384
C8H24Mo3N2S13,1.834389635092104
H16I2N8P2,1.630539864928738
Fe4S12Ta18,7.5311893925638795
Ba12Ge4O20,1.9634995968083784
K4Sn2Te10,3.904350949048168
K6Li4Nb10O30,2.3076683759442846
Cr3O16P4Sb1,2.0128384601518987
C6H14N6O10,1.5686512253100326
Cl6Cs3H8O4V1,1.5941164742054872
C1Ca1F1K1O3,1.5468760993262087
Cu2Li4O8P2,1.7808773222649894
Ag2F4Li2,1.731020082876482
Co2Li2O4,2.550713233587814
Cr4O36P12,1.7012050591276395
Ca8Si4,3.970222495864264
Hf12N16,3.1181781005367006
N40Rb24W16,2.2465586274715084
Ba6Ge6O24Zn6,1.8479715906907208
Ba6O12W2,2.0469256622229017
Nb4O16S12Sm12,2.592334147700356
Mo8N20Na12,2.458868506718757
Fe1Li4O12Sb1W2,2.29216237063026
H4Li4O10Se2,1.5426605971943306
Fe4Li4Mn4O16,2.6366110824313846
B2O9S2,1.6055349056726649
N6Sb2Zn4,7.238739531161486
As4O20Sb4,1.869702917578084
K1Li1Mn1S2,2.1301826995197697
Li4Mn6Ni2O16,2.49249280033875
Cu4Rb2S8V2,2.3742796802398827
F3Li1O3V2,2.303076420790244
O16Rb4V6,1.8311113201186504
Al9Cl36Ho3,1.5337635628305533
Be8Cs4F20,1.3871175148486878
Rb32Si32,2.415749987064059
Li4Ni2O14P4,1.6422428768810862
As2S4Sr1,2.4586686099052337
Al6O16Sr4W1,1.6490184959544876
Cr3Li2Mn1O8,3.4640852087287515
C2Fe1Li6Mn1O14P2,1.64869190572405
C2Cr1Li6O14P2V1,1.6667857290805757
Al2Li2O12Si4,1.4722768082123685
F24Li12Nb4O4,1.611856383180586
B8Ba12N16,2.126598300886496
Na6O2P2S6,1.8597443372678943
As1Ca3N1,3.011976095522672
B4Cr4Li12O20,1.9156454090810584
O8Ta2V2,2.453742583619289
Cu2Hg1I4,2.7530500527639368
H16O12Pt2,1.9874191110535873
Li2Ni1O4Sn1,2.055940660622286
F7Na1Y2,1.5063801196833335
Cr2Li12N8,2.360328790656081
Cl2Ga6Na8O24Si6,1.5595544235453918
B2N6Sr6,2.7553857564171813
Cu3Li3O8P2,1.9010909148872042
Ge4N6Rb2,2.41061852367119
Ba4Ge4O12,1.7944085376524488
Fe2Li3O8Si2,1.7901741139225102
F5Fe3Li2O3,1.818178942421968
Fe1Sb1V1,5.620228465107094
H20N4O4,1.4393490837857368
F8H4P4,1.5265485034329351
Bi1Li1Mg1,3.606463641851944
F2O4Sb2,2.050493734333395
Bi1F5Pb1,1.836757559759408
Li4N8V4,3.1170839471103973
Na24O32P8,1.5333344927531851
N8O4Zr8,3.0408572626548844
Cs8O32P8Ti4,1.6339023838650826
C3H20N4O10,1.531667928823217
Ca6Ga2N6,2.5660291632533463
Bi2F2O2,2.2374421155908397
Cl2O8Pb2Re2,2.032719606832187
Cl8Zn4,1.6857561254128857
H22Na4O16P2,1.4734717506623602
Be2C2Li6O14P2,1.589888780177196
N6Ta2Zn4,2.6203751639793875
Ba3Ga3Nb1O14Si2,1.8991429646027216
O26Re4S4,1.842686987345744
Ge4N6Na2,2.29217487698183
Ag1F5Li2,1.9613640661539609
Mn1O16P4Sn3,1.875361209651801
Ag2As1K1O4,2.051232718797813
B3F12Li3,1.2880051759730375
Cu4Ge2Mn2S8,3.0769890044219093
C3N6Sr3,1.7745276366778118
C4H8O8,1.4438513312203118
Cr2Li7O8,1.961179067126032
O4S2,1.5553507642972368
Na4O9Si3Sr1,1.6181245316723931
Rb6Te6,2.0603434988693805
C2Li6O14P2Yb2,1.6295844050963832
I6P2,1.9080003494059827
Ga2Hg1Se4,2.929372003234368
H4K4O4,1.563842944501083
H1N1Sr2,2.3668797321931287
Cl2H14O6,1.5141872492425144
Cu2Na2O14P4,2.0089786452928453
Ba1Ca1Ga4O8,1.8798945005859595
Ag2Er2Te4,3.3504765830152183
F2Fe6Li8O24P6,1.6031624995614135
Ca6O18Te6,1.8375521761299731
Na9O15Re3,1.7688498146158924
Ba2F8Mn2,1.5528885987088707
Be4Ge2O14Pr4,1.9654799244289758
Cs2Nd2O24P8,1.5908618209427658
Cr1Mn3O16P4,2.2119945750385552
F12Fe8O4,1.801647208531091
Cs4O6Te2,1.6928090067498236
Lu8O24W4,2.115553670634081
Cl4Na4O12,1.4147349575097097
Br2H12Ni1O14,1.60665283554975
Al2As8Ca6Na6,2.882288327006858
Cl2In2O2,1.861729482676435
Ca6Li6O24P6,1.6581097671746765
Cl4K2Pt1,1.8265534028145287
Be6Cd8O24Si6Te2,1.8986123880350088
Li4S4Ti1,2.0106509725293784
Cl4H8Li4O4,1.6181264886693294
H12N2O4P2,1.593423986263543
I2O1Rb4,1.7139539083651
Ag2Ga2Se4,4.777830749200303
Ca3Cl3P1,2.09036695343186
Hf1O3Sr1,2.085764608003501
Cu2Se14Sn2Tb6,3.1239333646329057
Al20Li4O32,1.7777693888690962
Ca4Ge4O14Zn2,1.8211511926983623
Cu6Ge3S12Sr3,2.802965037241815
F4Li3Mn1O1,1.8491408815988035
Ru8Si12,4.565189921124858
Ge4Mn4N8,2.7120917511519904
Nd4O4Se3,2.7503797313583207
Cu2Ge2Nd6S14,2.7813445789162228
Cl6Cs2V2,1.7561899100040366
H4N8P4,1.9268292463344348
Ge4Pt4Se4,4.844981940110818
O4Pb4,2.2918422720597507
O10Si2Sr6,1.8633570958532524
B8O14Sn2,1.982969574485028
F12H16N4Si2,1.4093733833583275
As4H8Li4O16,1.578370784490556
Na10Sn12Sr1,3.8979812296452447
H2Na2S2,1.8157588222755405
Cl2H12Hg1O14,1.5341664373695223
O2Zn2,17.691168267660075
Ca3Ga3O14Si2Ta1,1.8657993818557557
Al2Be2H10,1.8787723828784229
As2Na1O7Sc1,1.8444036073123118
Br6In2Sn2,2.2885041693939168
N8O6Si6Y4,2.120358617467024
F8Li2O4Re2,1.6046952981796887
O8Rb3Ta1,1.6243719812079171
Ba2Pr4Se8,2.9700853523089195
Bi2K2O4,2.029869043395006
Cr12Li8Nb4O32,2.167000461467418
Be4Ge2O14Y4,1.944408993327621
Fe5Li1O8,2.3251537583566426
I2La2O2,2.1139903815612158
Mg4N8Zr4,2.6422860682875853
Ce3In3Ni3,1.0
Bi8Se12,4.0997658567582835
Cl18Re6,2.005160010242608
Br2Hg2,2.317397966118755
Cl18W3,1.8450915955224392
Li1O7P2W1,1.739958045471212
Na4O4Pt1,2.247837350759881
B2I6,1.6647322106973774
As8S10,2.108316864230802
Ga8N16Sr12,2.4799270822613577
I1Tl1,2.8036791517375548
H32N8O20Se8,1.6784446970052367
Br12O4P4,1.577918143208534
I2Mg1,1.916594201528676
As2O6Pb1,2.12737012921274
Li4Mn4Nb4O16,2.1318487282168967
Cl2Mg1,1.5968231139488533
Cu2Ho6S14Sn2,2.819181205007346
As2I6,2.4040244036453635
Mo1S4Se2Te2W3,1.0000000000274398
H12I4Si4,1.6557978942693057
In2S4Tl2,3.13888991456301
B2Br6,1.4903019828209472
C2K2Li2Mn2O14P2,1.7822210861730932
Mn3O8Ti1,2.623760532772251
