formula,target
F1N1O1Y1Zn1,1.14
Nb1O3Ti1,0.82
F1Mn1N1O1V1,0.98
Ca1N1Ni1O2,1.02
In1N3Os1,1.22
F1O2Sr1Ta1,2.66
Cr1O3Zn1,0.48
Al1Co1O2S1,1.54
Cd1O2Re1S1,0.84
Ge1Ir1N1O2,1.2
Ca1N3Pb1,2.1
Cs1N2O1Zn1,3.2
O3Ru1W1,0.94
Ge1O3Tl1,0.64
Ge1N3Nb1,1.06
O3Zn1Zr1,0.86
Ir1O3Rb1,3.66
Co1Fe1O3,0.9
Mn1N3Ti1,1.38
O3Pd1Re1,0.8
Hg1O3Re1,2.72
Ga1O3Zn1,0.96
Ga1N2O1Zn1,2.1
Cs1F1O2Ti1,0.32
F1Li1Na1O2,2.04
B1Cs1N2O1,3.84
Fe1Ir1N1O2,1.36
B1O3V1,0.82
Co1F1N1O1Zr1,1.26
F1Li1N1O1Sb1,1.6
F1O2Sn1Tl1,0.3
N3Pb1Si1,1.34
Mo1N1Na1O2,1.44
Bi1N2Nb1O1,0.4
Au1Li1O3,1.66
Cs1O2Pd1S1,1.74
N1Ni1O2Si1,1.62
F1Ga1Mo1O2,0.42
Au1F1O2Si1,1.16
Cs1Cu1N1O2,1.64
In1Nb1O2S1,0.32
Ca1O3Te1,1.18
K1O3Rb1,1.88
B1Mn1N1O2,1.28
Mo1N2O1Sr1,1.84
Be1Hg1N3,2.24
Ca1Cs1O3,1.68
Cs1F1Hg1O2,1.4
Cu1O2S1Ta1,0.26
As1Ir1N3,2.1
Hf1N3Ni1,1.84
Li1N2O1W1,0.78
Ba1Na1O2S1,1.72
Cd1Cr1F1N1O1,1.72
F1O2Sr1V1,-0.02
N3Ti1Zr1,1.08
Ba1Fe1N3,3.92
Be1F1Na1O2,1.26
Au1F1K1O2,1.46
Ga1O2S1Tl1,1.22
Cd1O2S1Te1,1.16
F1Li1O2Y1,0.82
Cr1N2Nb1O1,0.68
Bi1F1Hf1N1O1,0.64
Co1N1Nb1O2,0.9
Be1O3Rh1,1.62
Be1Hf1N3,1.26
K1O3Sb1,2.32
B1N1O2Rb1,1.82
As1F1N1O1Re1,1.44
B1Mo1N1O2,1.22
Be1N1O2Te1,2.12
Fe1O2S1Sn1,1.0
Be1F1N1O1W1,1.6
Mg1Mo1N3,0.98
Mg1O3Ta1,0.8
Ca1O3Sb1,0.38
Ca1Co1F1O2,2.08
Ge1N3Sr1,1.54
Ag1La1O3,1.38
Cr1O2S1Zr1,0.5
B1O2S1Zn1,1.46
B1N3Ru1,1.94
F1Na1O2Ru1,0.92
In1N3Y1,1.86
As1K1O3,0.56
Au1F1La1N1O1,1.48
N3Sn1Te1,1.9
Bi1Ca1N1O2,1.28
Au1Cd1O3,2.1
Ba1N3Zn1,1.9
Be1F1O2Si1,1.44
N2Nb1O1Rb1,2.44
N2Ni1O1Y1,2.4
F1La1N1O1Ru1,2.28
Ba1Co1F1O2,2.3
Ge1Li1O2S1,1.96
As1Fe1O3,1.08
N2Nb1O1Sb1,1.06
Cr1K1O3,1.32
F1N1O1Te1Zr1,0.8
Ba1Bi1N1O2,2.02
F1Ga1N1O1Pt1,1.54
Ag1N2O1Sn1,1.78
O3Os1W1,2.02
Cs1N1O2Re1,0.42
Be1O3Pt1,1.84
O3Sc1Zn1,1.12
F1K1N1O1Ru1,3.5
Au1N1O2Te1,1.64
B1N1O2Os1,1.74
Cu1N1O2V1,0.62
Cu1K1N2O1,3.84
F1Nb1O2V1,1.02
K1N3Rb1,4.22
Hf1K1O2S1,0.88
Ba1Mg1O2S1,2.3
Co1In1N2O1,2.24
O3Sb1Te1,0.98
N2O1Sc1Zn1,1.96
As1Mn1N1O2,0.68
Be1O3W1,1.26
In1O2S1Ti1,1.24
Cs1F1Ir1N1O1,1.42
F1N1O1Rb1Sn1,1.0
O3Os1V1,1.58
F1K1O2Ta1,2.86
O3Sc1Te1,1.2
Cd1Cu1O2S1,1.46
Cd1N1O2Pd1,1.52
Fe1La1N1O2,2.64
F1N1Ni1O1Ta1,1.5
Al1As1N2O1,1.26
B1N2O1Sc1,3.06
As1F1O2Zr1,0.8
Ca1Mg1O2S1,1.06
B1Be1F1O2,1.36
Ir1O2S1Sc1,0.98
F1O2Ta1Te1,1.9
K1N3Ta1,1.26
Cu1Hg1O3,1.6
Al2N3,2.0
Be1N1O2Y1,2.52
Ca1F1N1O1Si1,0.8
Co1Fe1N3,1.36
In1N3W1,1.64
F1O2Re1Zn1,0.84
Al1Au1F1O2,2.32
B1La1O2S1,0.82
Hf1N1O2Zr1,0.64
As1F1In1N1O1,0.92
Au1N3Re1,1.24
N2O1Pt1Sb1,1.3
Be1N2Na1O1,2.56
Ca1F1N1Nb1O1,2.18
O2Pt1S1Tl1,1.32
Ge1N2O1Tl1,1.9
B1F1O2Re1,1.9
Ag1F1N1O1Ti1,0.36
In1N3V1,2.3
Cd1N2O1Ta1,1.72
F1Mn1N1O1Ti1,0.56
Au1N1O2Pb1,1.58
Cu1N3Rh1,1.92
Cu1Hf1O3,1.2
La1Mg1N3,2.44
F1Hf1Mn1O2,1.44
Li1O3Ta1,0.76
F1O2Os1Y1,1.82
Ba1F1N1Nb1O1,2.9
Cu1Hg1N3,2.86
Be1N1O2Tl1,1.74
Na1O3Zn1,1.22
Al1N1O2Y1,0.58
As1O3Si1,1.0
Bi1F1N1O1Pd1,1.48
Mo1O2Rb1S1,0.8
F1Nb1O2Pd1,0.42
F1N1O1Si2,1.18
Mo1N2O1Te1,1.84
Nb1O2Re1S1,1.66
La1O3Sc1,0.08
Hg1N3Pd1,2.16
F1N1O1Pd1Sn1,1.24
Au1F1N1O1V1,0.84
O2Os1S1Y1,0.94
Hg1O2Re1S1,0.84
Ca1N1O2Zr1,1.3
Ga1O2S1Si1,1.56
Hg1O3Ti1,0.56
Ni1O3V1,0.72
N1Na1O2Sn1,0.8
Be1F1N1O1Pt1,1.88
Ge1O2S1Zn1,1.26
Co1K1O2S1,1.36
Ir1N3Sr1,4.2
F1Fe1O2Pt1,1.44
Cd1F1Mo1O2,1.58
N3Rh1Ti1,1.26
Hf1O3Ti1,0.84
F1O2Rb1Tl1,1.04
F1O2Pb1W1,0.6
Ba1N1O2Zr1,1.6
Be1N1O2Sr1,3.26
Mg1N1O2Sb1,1.36
O3Pd1Rh1,1.78
Hf1N3Pd1,1.84
Be1O3Ru1,1.4
K1N1O2Pt1,3.42
N2O1Pt1V1,0.9
Cd1Li1N1O2,2.04
Ga1Hf1N2O1,1.08
Al1N2O1Ru1,1.74
F1Hg1Mn1N1O1,1.92
Ag1Cu1N1O2,1.96
Ag1F1Hg1N1O1,1.62
Ca1Ga1O2S1,0.76
F1Ga1O2V1,0.22
F1Ge1N1O1Rh1,1.26
F1Ge1O2Os1,1.26
Hg1N1O2Zn1,2.22
Au1N1O2Sr1,1.42
Al1Hf1O2S1,0.94
Cu1N3Pt1,1.98
Cr1N2Ni1O1,1.56
F1N1O1Pt1Ru1,1.24
Cr1La1O3,-0.2
F1O2Rb1Y1,0.5
F1Mo1O2Y1,1.2
Ge1Mn1O3,0.32
F1O2Y1Zn1,0.68
Cd1N3Pd1,1.84
Co1O3Si1,0.84
Ir1O2S1Sn1,1.0
Ga1La1O3,-0.04
K1O3Sr1,1.3
Ga1Ge1N3,1.72
Li1N2O1Si1,1.54
In1O2S1Sc1,1.1
N3Ta1W1,1.18
As1K1N2O1,1.88
F1Fe1Mo1N1O1,0.94
Cd1O3Y1,1.04
Na1O2S1V1,1.38
B1Hg1N1O2,3.5
Mo1N2O1Y1,0.5
Hg1N1O2Pd1,1.78
Cu1Hg1O2S1,1.16
Li1N3Pt1,2.18
F1N1O1Tl2,1.16
F1Mn1O2Y1,0.68
Fe1N3Pb1,1.3
Au1N2Na1O1,2.28
F1Hf1N1O1Zr1,1.1
Au1N1O2Os1,2.28
Ir1O3Ta1,1.0
Au1N1O2Sr1,2.46
F1N1O1Sb1Zn1,1.16
N3Pt1Ti1,1.8
N2O1Os1Rb1,1.46
O3Pd1Pt1,1.8
K1N1O2Rh1,3.32
N2O1Rh1V1,0.82
In2O3,0.88
In1N1O2Pd1,1.84
Cs1Ir1O2S1,3.94
Ir1N1O2Pb1,1.72
N1O2Pt1Tl1,2.56
N1O2Ti1Zn1,0.9
Ag1Mo1O3,0.4
La1Na1O2S1,1.52
Bi1N3Sb1,2.04
F1Ir1Mn1O2,1.26
B1Cu1F1O2,2.6
Ag1F1Ir1O2,1.0
Ge1O3Zr1,0.28
N2Nb1O1Zr1,0.46
N2O1Rh1Tl1,1.62
B1F1N1O1Pb1,1.26
N1O2Ru1Tl1,1.12
O2Rh1S1Sb1,0.94
Ga1Li1N2O1,2.68
Hf1N1Nb1O2,1.32
Bi1Co1F1N1O1,0.88
Ba1F1Mn1N1O1,0.6
Cu1F1O2Zn1,1.16
Bi1N3Sc1,1.62
N1O2Si1Ta1,1.22
Mo1N1O2Ru1,1.14
Bi1Hf1O3,0.46
B1N1O2Ti1,2.2
La1N2Nb1O1,0.1
N2O1Te2,1.28
N2O1Os1Rb1,2.6
Ir1N1O2W1,1.62
Ag1Fe1N3,1.9
Cs1Hg1N2O1,3.54
O3Sr1Tl1,0.88
Al1Cd1N3,1.78
Cs1Hg1O2S1,1.86
Au1F1Ga1N1O1,1.28
Mn1N3Sn1,1.04
Cu1F1O2Ta1,0.2
N2O1Sb1Sr1,1.1
F1N1O1Sb1Sc1,1.6
O2S1Sr1V1,0.4
Ba1F1Na1O2,0.96
Be1Na1O2S1,1.68
B1Ba1N3,2.14
Au1K1O2S1,1.66
F1N1O1Y1Zr1,1.58
N3Ni1Os1,1.62
Na1O3Ta1,2.08
F1Ga1O2Tl1,1.2
Mg1N3Ni1,1.8
F1N1O1Re1W1,1.68
Li1O2S1Y1,1.52
Cd1F1O2Te1,1.38
K1N3Zr1,2.44
Be1Ga1O3,1.04
N2O1Os1Sb1,1.48
Cu1Nb1O3,0.28
N1Na1O2Pt1,1.4
B1Ca1N3,2.08
F1Fe1O2Sn1,0.88
N2O1Rb1Sr1,3.48
Be1Cr1O3,1.28
F1N1O1Rb1Sc1,3.3
Au1K1N3,2.66
N3Sn1Zr1,1.26
N1Na1O2W1,-0.06
Cd1F1O2Re1,0.76
F1N1O1W1Zn1,0.72
O2S1Sr1Ta1,1.7
Hf1In1N3,1.28
Al1Co1F1O2,1.5
Mg1N2Na1O1,2.4
As1F1N1O1Pd1,1.28
N1Nb1O2Ti1,0.58
Cs1O2S1Ti1,0.92
Ca1O3Sb1,1.52
Fe1N3Rh1,1.44
Cs1Ge1N2O1,1.98
F1Hf1La1N1O1,0.6
Li1Na1O2S1,1.84
As1Cd1F1N1O1,1.8
Cr1N2O1Pb1,0.84
Co1N1O2Pb1,1.02
N2O1Si1V1,0.72
B1O3Sr1,0.96
Cu1Ir1N2O1,1.88
O2S1Sn1Tl1,0.82
N2O1Sb1Sn1,0.94
Ca1O3Sc1,1.78
Cs1Fe1N2O1,2.12
Cs1F1O2Pd1,1.3
Bi1F1In1N1O1,1.02
N2O1Ta1W1,0.48
Au1O2S1Si1,1.26
Bi1In1N3,1.92
Ga1Mo1O2S1,0.6
F1In1Nb1O2,0.16
Ca1K1N1O2,2.32
Ca1N2O1V1,0.68
N3Tl2,2.5
Au1Ir1O3,2.28
Nb1O3Tl1,1.34
N3Y1Zr1,0.92
Ga1N2O1Os1,1.16
Ba1La1N1O2,1.24
Hf1O3W1,1.0
In2N1O2,1.26
N3Sb1Sn1,1.7
Ba1F1Mg1O2,1.6
Nb1O2S1V1,1.2
F1Hf1K1O2,0.1
Ir1N2O1Re1,1.54
Cd1N1O2Ti1,0.74
Al1N3Pd1,1.82
N2O1Pb1Rb1,2.5
F1La1N1O1Pt1,2.04
Ca1Cu1N3,2.02
F1In1O2Ti1,1.28
N3Sc1Sn1,1.32
Hf1O3V1,0.62
Be1F1Ga1N1O1,1.84
Li1O3Rb1,2.5
Au1Bi1F1N1O1,1.58
Ca1La1N1O2,1.04
Li1N2O1Rb1,3.02
K1O2S1Ta1,3.44
La1N1O2Y1,0.68
Cd1Cu1F1O2,0.9
N2O1Pb1Sb1,1.0
In1N2O1Y1,1.74
Cd1N1O2V1,2.04
As1O2S1Zr1,0.76
Ca1F1Mg1O2,0.84
B1Be1O2S1,1.48
Ir1N3Ta1,1.38
Ca1Co1O2S1,1.24
F1Hf1N1Na1O1,2.4
Co1N1O2Sr1,0.76
O3Te2,1.18
Cr1N2O1Sr1,0.88
Ag1Mn1N2O1,1.94
Cd1Hg1N1O2,1.94
Cr1F1O2Zr1,0.52
Cr1F1N1O1Sc1,0.98
Ag2N2O1,2.46
Bi1K1N2O1,2.02
B1F1O2Zn1,1.02
F1Ir1N1O1Ta1,0.76
Na1O2Ru1S1,1.18
Mn1N3Y1,0.76
Ba1N2O1Ti1,3.26
Ca1N3Ti1,1.24
Hg1N2O1Sc1,1.64
Be1O2S1Si1,1.14
Ca1O3Pd1,1.0
Cu1F1N1O1W1,1.8
La1O3Ru1,0.64
Cr1Mn1N1O2,0.88
In1Mg1N2O1,2.0
As1Li1N3,2.08
Ba1Co1O2S1,2.9
F1Ge1Li1O2,1.44
Ir1N2O1W1,1.46
La1N1O2Tl1,1.52
Be1O3Sc1,1.98
Ca1N2O1Ti1,1.86
Co1N1O2Os1,1.56
Cr1N2O1Os1,0.94
Ir1N3Pt1,1.9
F1Nb1O2Re1,1.36
Bi1F1N1O1Re1,2.1
N3Si1Zn1,1.86
N2O1Sr1Te1,3.02
F1Ga1O2Si1,1.14
F1O2Os1Y1,1.52
F1Hg1O2Re1,0.64
B1N3Sc1,3.24
N3Nb1Re1,1.9
N1Nb1O2Sc1,0.5
Cu1F1N1O1Rh1,1.68
F1Ge1O2Zn1,0.88
La1O3W1,0.4
N3Pb1Pt1,2.86
Ca1F1N1O1Pb1,1.32
Co1F1K1O2,0.8
Hg1N3Sb1,1.8
Fe1O2Pt1S1,1.4
Cd1Mo1O2S1,2.06
F1N1O1Sn1Ti1,0.36
Au1N1Nb1O2,1.7
O2Rb1S1Tl1,1.64
O2Pb1S1W1,0.6
Cu1F1N1Ni1O1,1.64
Ga1O3Tl1,1.28
Be1Fe1N1O2,1.38
Ba1F1N1O1Pb1,1.6
Ca1F1Ga1O2,0.16
Hf1N3Sb1,1.38
O3Rh1Sb1,1.24
N1O2Y1Zn1,1.72
F1N1Na1O1Y1,1.38
Ga1O2S1V1,0.52
Ge1Mo1N2O1,0.52
Ag1F1N1O1Pd1,1.3
F1Ir1O2Sc1,1.56
O2S1Ta1Te1,1.38
F1Mn1N1O1Pd1,1.6
O2Re1S1Zn1,0.92
Cs1Cu1F1N1O1,2.9
Al1Au1O2S1,1.64
Ba1Cd1N1O2,1.12
Al1N2O1Pt1,1.42
Hf1N1O2Sr1,0.24
B1F1La1O2,0.86
Cd1Cs1N2O1,3.42
Mn1N2O1Si1,1.88
F1N1O1Sb1Ti1,1.58
F1O2Pt1Tl1,0.98
O3Ru1Zn1,1.0
F1N1O1Os1Sb1,1.28
Cs1O3Pt1,3.02
N2O1Rb1Zn1,2.32
B1O3Te1,1.42
N1O2W1Zr1,0.82
B1O2Re1S1,1.68
Be1F1N1O1Ru1,1.7
Hf1Mn1O2S1,1.12
Ca1Mn1N2O1,1.04
Au1F1N1O1Zr1,1.64
O2Os1S1Y1,1.18
F1Hg1N1O1Sn1,1.5
Hf1N1O2Os1,1.16
N1Na1O2Te1,2.34
F1Mo1O2Rb1,0.3
Li1O3Ta1,-0.32
Nb1O2Pd1S1,0.52
F1N1O1Rb1Ti1,3.56
Ca1F1N1O1Os1,3.04
Cs1N2O1Pb1,2.34
Hg2N1O2,2.16
Cr1F1N1O1Ti1,1.12
F1N1O1Pt1Rb1,1.44
Al1O3Re1,1.24
Ag1Ni1O3,1.5
N2Ni1O1Ta1,0.56
Hg1O3Pb1,1.2
Ba1N2O1Sc1,2.92
Cs1F1Ir1O2,3.48
Ba1F1N1O1Sr1,1.68
O3Pt1Sb1,1.42
Al1Au1O3,1.28
B1Cu1O2S1,1.9
Ba1N2O1Si1,1.12
Cu1F1N1O1Sc1,1.38
Ir1Mn1O2S1,1.18
F1La1Na1O2,0.62
B1N1O2Pd1,2.48
Al1Bi1N2O1,1.7
Cd1N2O1Sc1,1.66
Ag1Ir1O2S1,1.24
F1O2Rh1Sb1,1.12
F1Mo1N1O1Tl1,0.48
Ba1F1N1O1Os1,3.44
F1Ga1N1O1Sn1,0.88
N2O1Tl1Y1,2.0
Bi1O3Os1,1.06
N2O1Rh1Ta1,0.56
Cu1O2S1Zn1,1.08
As1N2Ni1O1,1.34
N1O2Pd1Zn1,1.5
F1N1O1Ru2,1.44
Al1Ge1N1O2,0.9
Ca1N2O1Sc1,2.0
N3Pb1Rh1,1.92
Hf1O3Pb1,1.42
Ca1F1N1O1Sr1,1.5
F1Fe1N1O1Tl1,1.88
Bi1N3Te1,2.26
K1O3Pt1,1.08
Ge1O2Os1S1,1.02
Al1F1Hf1O2,0.64
Mo1N1O2Pt1,1.24
F1Li1Mn1N1O1,1.06
Ir1N1O2Rh1,1.82
B1Ga1N3,3.18
F1La1N1O1W1,0.86
F1N1Ni1O1Re1,1.0
Be1Ca1O3,0.98
Cs1Hg1N3,3.8
Hg1N1O2Ti1,0.98
O2Rb1S1Y1,1.26
Mo1O2S1Y1,1.12
Co1F1La1N1O1,0.74
In1Ni1O3,1.14
O2S1Y1Zn1,0.98
F1Ir1O2Sn1,1.06
B1Cr1N3,1.72
Fe1N1O2Ru1,1.16
Fe1N2O1Rh1,1.38
F1In1O2Sc1,1.14
Li1N3Sr1,3.48
N1O2Ru1Tl1,2.46
F1Na1O2V1,2.18
Hf1N1O2Pb1,0.64
F1N1O1Re1Rh1,1.06
F1N1O1Rh1Y1,1.4
Ir1N1Ni1O2,1.74
Cu1F1Hg1O2,1.04
In1N1O2Re1,2.22
Mn1O2S1Y1,0.82
F1Mo1N1O1Zr1,1.02
Cs1O3Rh1,2.84
B1Fe1N2O1,1.58
Cs1Hf1N3,3.92
Cd1Ir1N1O2,1.28
B1Ir1N2O1,1.7
Ca1K1N1O2,1.7
N1O2Ru1Sn1,1.2
As1Cd1F1O2,1.52
Bi1F1In1O2,0.58
Cs1F1N1O1Pd1,1.48
Ni1O3V1,0.8
F1In1N1Nb1O1,0.42
Ga1N1O2Ru1,1.22
Ga1N2O1Rh1,1.64
Co1O2S1Zr1,1.02
Li1O2S1Sb1,1.44
Li1N2O1Tl1,2.66
Hf1Mg1N1O2,0.78
Al1Co1F1N1O1,1.72
F1O2W1Zn1,0.62
Ca1N3Pt1,1.96
Al1N2Na1O1,1.8
Ba1K1N1O2,1.58
Cd1F1N1O1Re1,0.78
Cu1N2O1Re1,0.88
Mn1O2S1V1,0.82
As1N2O1Te1,1.24
Co1N3Sc1,1.5
F1Hf1La1O2,0.56
