cif_id,target
La1Li2O7Ta2_ICSD_88496,-8.07997
Co2Nb4Pd1Se12_ICSD_41026,-5.15402
Cd1Li1O4P1_ICSD_71862,-6.01267
Al1Nb3_ICSD_608653,-7.427639999999999
O9Ti3V2_ICSD_108830,-7.753189999999999
H6K2O6Sn1_ICSD_94535,-5.0309099999999995
Ag3As2K3_ICSD_32016,-2.10318
Ni1Sb2_ICSD_42724,-3.62221
Co1S1Sb1_ICSD_624863,-4.05422
Cd1Er2Se4_ICSD_619834,-4.88401
Cu1In1O2_ICSD_91855,-4.90741
Pd1Zr1_ICSD_186410,-6.12953
Ag2Mo1O4_ICSD_36187,-5.3833400000000005
Bi2Cl1O4Y1_ICSD_92405,-6.55841
C8H20N10Ni1_ICSD_110008,-5.9850900000000005
Cr1_ICSD_44731,-5.564769999999999
Al2Y1_ICSD_609638,-5.1843699999999995
Co1Ga2Hf6_ICSD_623077,-7.8350100000000005
F2Hg2_ICSD_23719,-2.29427
Mn1O4W1_ICSD_27303,-8.392489999999999
Li16N8Nb2O1_ICSD_402220,-5.3101199999999995
Pu1Rh2_ICSD_105860,-7.27314
In1Ni2_ICSD_640098,-2.2562900000000004
Ba6Cu11F34_ICSD_201752,-4.456519999999999
As2Nd1Ni2_ICSD_611001,-4.00366
Mo3Pt1_ICSD_105071,-6.97892
Fe2O7Sr3_ICSD_74437,-6.39112
Ca1O3Si1_ICSD_240456,-7.249110000000001
F4Pd1Sr1_ICSD_108990,-4.68905
Cl3La3O6U1_ICSD_73201,-7.4396
B2K3Nb3O12_ICSD_968,-7.66472
C1Pb1Pt3_ICSD_77234,-4.42204
Cs2S1_ICSD_183207,-2.93686
Ge1Mn2Te4_ICSD_165681,-3.71225
Fe1Sc2Si2_ICSD_20661,-5.54611
Ho1Si1_ICSD_182233,-5.83067
Nd1Rb1S2_ICSD_81397,-5.785
La1Mn1O3_ICSD_90355,-7.918189999999999
Ga2Mg5_ICSD_634596,-1.8838
Au1Cu1_ICSD_611740,-1.8326200000000001
Bi1Ce1_ICSD_187506,-4.64232
K1O4Sr1V1_ICSD_404250,-6.76733
Ge1Li8O6_ICSD_65175,-5.21924
Ga1Ti3_ICSD_635554,-4.47992
Er1H3_ICSD_187375,-4.08708
Ge4Y5_ICSD_249770,-6.481730000000001
Al6Ca4O13_ICSD_245370,-7.171589999999999
P1U1_ICSD_603011,-8.220469999999999
Na1O5P1V1_ICSD_33944,-7.118239999999999
Cl2N4O12S10_ICSD_72781,-5.4553400000000005
La3O7Ta1_ICSD_168909,-8.62557
Ni2Se2Tl1_ICSD_646550,-2.94244
Mg2P2Se6_ICSD_642731,-4.10227
Al2U1_ICSD_602398,-5.56749
Ni1_ICSD_426960,-2.0447
As12Ce1Fe4_ICSD_610003,-4.70985
Rb2Te1_ICSD_55142,-2.68043
Sb3Zr5_ICSD_651780,-7.56521
Al1As1O4_ICSD_67228,-6.677919999999999
H2O4Se1_ICSD_60942,-5.0018400000000005
B2Hf1_ICSD_30422,-8.80148
Ba1F4Zn1_ICSD_182604,-4.89013
Cr1H18I7N6_ICSD_408816,-4.41897
Ga1O4P1_ICSD_30881,-6.7541199999999995
As2Cd1Ge1_ICSD_42098,-3.6646400000000003
Ga1Ho1O3_ICSD_420711,-7.13421
C3Th2_ICSD_618903,-8.070319999999999
La1Ni5_ICSD_159117,-2.68646
Cr6Ge6Sc1_ICSD_626107,-5.77771
C2Co1Y1_ICSD_617465,-7.226660000000001
C6Fe1K3N6_ICSD_31882,-7.1913100000000005
Cr1P1_ICSD_53201,-6.63088
Ge2Pd2Th1_ICSD_53884,-4.94609
Sb1Se1Th1_ICSD_651533,-5.793480000000001
Ho1Mg1_ICSD_639379,-3.1568099999999997
Na2Nb4O11_ICSD_183855,-8.00033
Cr2O3_ICSD_167278,-7.9785
Al2Hg1Se4_ICSD_25638,-3.79905
Hg1Na2S2_ICSD_74499,-3.00228
Ho1O4V1_ICSD_78079,-8.15198
Co1Sn1U1_ICSD_625299,-5.39733
Al2Er1_ICSD_607366,-4.5273699999999995
Co1Na4O3_ICSD_10473,-4.34004
Al2Ni6Tb3_ICSD_608878,-3.54702
Co1Li1N2Sr2_ICSD_72387,-4.85989
Al3C3Sc1_ICSD_43477,-6.6315
Te1Zn1_ICSD_603959,-2.33359
Er4Ge6Rh7_ICSD_630644,-5.26114
Ru3Zr1_ICSD_185641,-6.648639999999999
Al1F5K2_ICSD_81864,-5.16822
B1Nd1S3_ICSD_421073,-6.38972
Co1Hf1Sn1_ICSD_107472,-5.90343
B1Ca1H1O5Si1_ICSD_168624,-7.2526399999999995
As1F5N4S4_ICSD_14083,-5.204269999999999
Ge1In7Ir1O8_ICSD_417829,-5.3963
O64Si32_ICSD_280624,-7.90768
Sb2Te3_ICSD_187537,-3.61076
Cl4H2Hg1K2O1_ICSD_12118,-3.4369699999999996
Ca1S1_ICSD_619527,-5.21914
B1C3H12N1_ICSD_249799,-5.07015
Fe3Si1_ICSD_412838,-5.18663
Sb2Tb1_ICSD_651605,-4.49726
Dy2Se3_ICSD_419,-5.79884
Ag3O4Sb1_ICSD_417675,-3.9492
B6Ca1_ICSD_612689,-6.43096
O2Ti1_ICSD_31325,-8.04767
Bi1Cl1O3Se1_ICSD_98000,-5.04931
Ge1Mg1O3_ICSD_160837,-6.16978
Ag2Si2Yb1_ICSD_52607,-2.7840700000000003
O5P2_ICSD_40865,-7.0148600000000005
Ga16Hf6Rh7_ICSD_634325,-4.963419999999999
O3Sr1Zr1_ICSD_89360,-8.2541
Ag1Se2Y1_ICSD_605836,-4.74301
As1Ga1O4_ICSD_201776,-5.9853
Ce3Te4_ICSD_43676,-5.42751
As3Ca5_ICSD_609889,-4.10926
Te2U1_ICSD_82650,-5.9762699999999995
Zn2Zr1_ICSD_653507,-3.41304
Ca1Mo6S8_ICSD_62388,-6.415430000000001
C2H6O12U2_ICSD_172777,-6.999630000000001
F1K1O6Te3_ICSD_95727,-5.189369999999999
Ir2Lu1_ICSD_104491,-6.38183
O1Zr3_ICSD_27023,-9.02169
Ga2Pr1_ICSD_168193,-4.11661
Be2C1_ICSD_183009,-5.800330000000001
Al2Ho3_ICSD_184632,-4.57154
Rh1Si1U1_ICSD_50083,-6.809360000000001
C1Ta1_ICSD_618823,-10.2319
Al1B14Yb1_ICSD_656220,-6.34443
Cu5Mg16Y5_ICSD_419474,-2.78698
F2Ni1_ICSD_14145,-4.36239
U1_ICSD_43419,-7.02617
Ag1Si1Yb1_ICSD_52606,-2.577
Al2Na7Sb5_ICSD_48168,-3.0563700000000003
As1Na3_ICSD_69676,-2.57425
As2Sn2Sr1_ICSD_611428,-4.22118
Ru2Y1_ICSD_650775,-6.28615
Cr1Sb1_ICSD_603560,-5.68605
Sc1_ICSD_52410,-5.1192
La3Ni2O6_ICSD_249209,-6.9337100000000005
Ag2Co3O14P4_ICSD_93591,-6.3476099999999995
Co3O4_ICSD_27498,-5.71702
Dy1Ge1_ICSD_42956,-5.42684
Nd1Ni1Sn2_ICSD_645652,-4.54082
Ca2I1P1_ICSD_65217,-4.14714
Mg5Si6_ICSD_54779,-3.5974800000000005
Cu1O3Se1_ICSD_29508,-4.8631
Te1U1_ICSD_653159,-6.8763
Na1Nb1O3_ICSD_28582,-7.48455
P1Ru1Zr1_ICSD_648037,-7.682739999999999
S1Zn1_ICSD_37375,-3.2553
Fe1Mo2S4_ICSD_94751,-5.88008
B2Lu1Ru3_ICSD_108063,-6.37925
Al1Mg3Pt2_ICSD_105510,-3.43594
Cu1O5Te2_ICSD_2542,-5.10414
Lu1Na1O8Pd6_ICSD_416619,-5.052169999999999
Ba4Cu6O13Y2_ICSD_390001,-5.7866800000000005
Eu1Se1_ICSD_631661,-8.70698
F1K3O4Se1_ICSD_82750,-4.86295
Au1F4Na1_ICSD_9905,-3.4260099999999998
H1V2_ICSD_62131,-5.49648
P1Sn1Sr1_ICSD_63594,-4.33024
O3Y2_ICSD_86813,-9.113669999999999
Al1Bi1_ICSD_188519,-3.8315599999999996
S2W1_ICSD_202367,-7.071960000000001
Al2O3_ICSD_9775,-7.48172
As1Br1Hg3O4_ICSD_411758,-3.68269
Br1Fe1O7Te3_ICSD_421384,-5.37437
As12Os4Th1_ICSD_611145,-5.91651
Ge1Pt1Se1_ICSD_822,-4.42631
Fe1Lu2S4_ICSD_37422,-6.0252099999999995
Eu1O3Ti1_ICSD_187101,-9.07705
Ba1Ce1O3_ICSD_88591,-7.25772
O6Os2Rb1_ICSD_157438,-6.4409
C4Er2Fe1_ICSD_42968,-7.4855100000000006
K1S1_ICSD_182223,-2.96658
Ca3Co2O6_ICSD_246281,-6.047000000000001
Co3Si1Ti2_ICSD_189226,-4.62615
Co3Ga2Tb1_ICSD_102452,-3.6713400000000003
Re6Se12Tl4_ICSD_65822,-5.34666
C1Ga1Yb3_ICSD_56398,-2.90731
Ca1Cu2P2_ICSD_41756,-4.0132699999999994
C2N2_ICSD_15870,-8.08398
Fe1Ge2_ICSD_632023,-4.61192
As1Ca1Co1H1O5_ICSD_240725,-6.10588
B5Ca1Na3O10_ICSD_61165,-7.1412
Bi2Fe4O9_ICSD_186440,-6.350619999999999
F5K2Ti1_ICSD_261469,-5.3255099999999995
B2Ir5Mg2Si1_ICSD_69487,-5.90867
O2Zr1_ICSD_92096,-9.43486
As1Co2_ICSD_56969,-3.92245
Cl6Cs2Mo1_ICSD_409808,-3.83189
Cu1O2Rh1_ICSD_29214,-4.90196
Ba1Ca2Mg1O8Si2_ICSD_422406,-7.13248
B2La1Os2_ICSD_601366,-7.269260000000001
C3Cl5H14N1_ICSD_110271,-4.40226
Cl1H1O1Pb1_ICSD_404572,-4.61608
O3Tl2_ICSD_413878,-4.60537
Gd3O12Sb5_ICSD_67024,-8.29495
Al6C3N2_ICSD_14399,-6.55381
Be2O4Si1_ICSD_64944,-7.4548
Rb1Zn13_ICSD_415889,-0.519119
Er3P6Pd20_ICSD_409903,-4.17341
Bi1Rb1_ICSD_55066,-2.86282
B2Nb1_ICSD_30421,-7.9862899999999994
Au1Gd1_ICSD_611908,-8.31678
F4Na2Pd1_ICSD_33889,-4.06032
Na2O7P2Zn1_ICSD_91134,-6.26795
Fe16N2_ICSD_185976,-5.4925
Ba1Cu1La1Se3_ICSD_659178,-4.8192900000000005
Fe2O4Zn1_ICSD_37430,-6.16744
In5S6Tl1_ICSD_56388,-3.89307
Ag1Cd3F20Zr3_ICSD_78892,-5.34631
N1O3Rb1_ICSD_35102,-5.81799
C3N6Yb2_ICSD_416892,-7.6656
Sr1Zn2_ICSD_106113,-1.0347
B1F3Na2O4S1_ICSD_424150,-5.79599
Er1Mn1O3_ICSD_182639,-8.03792
Cl12Re1Te2_ICSD_404223,-3.2057
Se1Tm1_ICSD_652082,-5.69794
As2Mo1_ICSD_43263,-6.01388
Al1Ti1_ICSD_604461,-4.70629
Ca2Fe9O13_ICSD_100826,-6.6656699999999995
Se2W1_ICSD_652167,-6.38026
F6Rb1Ru1_ICSD_28693,-4.4968699999999995
Ir1La1Si1_ICSD_640758,-6.38927
Si2V1_ICSD_652528,-6.17479
Au2Ho1_ICSD_611992,-3.1817
Os1Sb2_ICSD_647757,-5.50096
Mg1O4V2_ICSD_76979,-7.50005
P1S4Yb1_ICSD_648082,-4.59518
Al1O4Si1Tl1_ICSD_89722,-6.99525
Er1Ga3_ICSD_630546,-3.4608800000000004
Al1Ge1Mn1_ICSD_607974,-5.0767
C1Zr1_ICSD_183162,-9.07966
F3Ir1_ICSD_16676,-4.442480000000001
O3P4S6_ICSD_86494,-5.46044
Rh1Zr1_ICSD_163454,-6.05931
Cr2Fe1S4_ICSD_625936,-5.91071
I1Na1_ICSD_61504,-2.6955
Dy1Fe2Ge2_ICSD_103175,-5.21363
Mn2S4Zn1_ICSD_643504,-5.15264
K1Na1S1_ICSD_62658,-3.2624
B4Er1Fe1_ICSD_613744,-6.5454
H2Y1_ICSD_638535,-5.10729
Yb3Zn11_ICSD_653480,-0.78863
Au1K3P2Se8_ICSD_165321,-3.66905
Cs1F3Pb1_ICSD_290351,-4.57196
As2Br3Hg4_ICSD_82312,-1.9908
Ge2La1Mn2_ICSD_636812,-6.03565
Ag1Bi1Sr1_ICSD_57019,-2.67645
Fe3H6K1O14S2_ICSD_189304,-5.7789
Al8Ge3Sr14_ICSD_173215,-3.01725
Ga1Nb1Ni2_ICSD_634779,-4.05511
Ba1Cu8P4_ICSD_66016,-3.4698300000000004
B4U1_ICSD_24702,-7.58794
C3Ho2_ICSD_618076,-7.63426
Cl5Cs1Pb2_ICSD_249888,-3.5799300000000005
C6Ce1Fe1H8N6O4_ICSD_262735,-6.661580000000001
Cr1Te1_ICSD_158965,-5.58801
Fe1O3Ti1_ICSD_30668,-7.550860000000001
As2Ba2Mn2O1_ICSD_75454,-5.679180000000001
Al1Ru1_ICSD_609238,-5.46849
Ba1Pt2_ICSD_58675,-3.78336
B6Yb1_ICSD_615749,-6.31237
Ba3Cu2O10Pt1Y2_ICSD_65614,-6.4159
Ni1Si2Tb1_ICSD_658586,-5.196940000000001
Ga1Mn2V1_ICSD_183627,-5.89281
Al3La1_ICSD_659413,-4.44
Ca1F6Sn1_ICSD_35713,-5.09716
Al2O5Si1_ICSD_16976,-7.63305
Al1H3O3_ICSD_164050,-5.83742
Au1In1Tb1_ICSD_58507,-3.52395
Be13Th1_ICSD_58740,-4.08367
Au3Sb4Sm3_ICSD_612289,-5.7956
Al2Nd1_ICSD_608756,-5.18931
C1Hf1_ICSD_618002,-10.534
As1F6K1_ICSD_16663,-4.55229
Eu2O7Si2_ICSD_34586,-8.66194
Ni9Pt4Ti11_ICSD_168947,-4.13467
Ba2Cu3O7Y1_ICSD_71423,-5.7771099999999995
Cr2Nb1_ICSD_188264,-7.12011
H2Mg1_ICSD_638287,-2.96536
Ag2O3Ti1_ICSD_84970,-5.09701
Ca1O5Si1Ti1_ICSD_89786,-6.73895
C1Cd1O3_ICSD_156740,-6.28774
Cu1Ti3_ICSD_103130,-4.245080000000001
I2O5_ICSD_27516,-4.22973
F2Mn1_ICSD_31284,-6.42195
O25P6Si5_ICSD_72999,-7.48556
Hf1Si1_ICSD_638924,-8.507819999999999
Al2H4Na2O12Si3_ICSD_34890,-6.65154
Cl3Pr1_ICSD_62255,-5.04913
H2Zr1_ICSD_164605,-5.6460300000000005
Ge2Hf1Rh1_ICSD_99176,-6.36834
Na2O1Sb2Ti2_ICSD_91215,-4.83395
S1Yb1_ICSD_651425,-4.75893
Ce1Ge4Ni9_ICSD_184400,-3.19235
Ga3U1_ICSD_635591,-4.38476
Lu1S1_ICSD_642575,-6.2504
Eu3O6Ta1_ICSD_4148,-9.6538
Sn3Y1_ICSD_602788,-4.76157
Mn1Rh1Sb1_ICSD_76199,-5.45061
P2Zn3_ICSD_648311,-2.7295700000000003
P1Zr3_ICSD_43207,-8.032630000000001
Ge1Se1U1_ICSD_26276,-6.58217
C1Ni3Zn1_ICSD_77230,-3.21258
Ni3P1_ICSD_54177,-3.29676
Cr3Si1_ICSD_626780,-5.78739
Ce1Ge2_ICSD_20245,-5.30081
Zn1_ICSD_247153,-0.45814799999999994
Cu1K1O1_ICSD_40158,-3.7802300000000004
C2Ca1O4_ICSD_246004,-7.6089
Ba1F4Pd1_ICSD_108991,-4.7089300000000005
Br1Cu1_ICSD_30091,-2.27143
P1S4Tb1_ICSD_415209,-5.4661
La1N1_ICSD_641463,-7.72507
P6Rb4Se12_ICSD_171420,-4.04946
Al1O3Pr1_ICSD_90566,-8.08039
As2F12I4_ICSD_37001,-3.66391
As1Sn3Zr5_ICSD_656301,-7.238510000000001
Ga3Hf3Nb2_ICSD_103733,-7.199960000000001
Cu1H4I2O8_ICSD_200326,-4.55714
Ge13Os4Yb3_ICSD_637490,-4.92649
Cl2H2Mo1O3_ICSD_25031,-5.4404699999999995
Cu1Gd3Ge1S7_ICSD_627608,-7.878410000000001
Ba2Ni1O6Os1_ICSD_16406,-6.31778
Al2Sr1_ICSD_246192,-3.3131199999999996
Br5K1Pb2_ICSD_250266,-3.2321
K2O9Si3Zr1_ICSD_200082,-7.58357
Au1Na2Sn3_ICSD_107556,-2.78717
F11Fe1Na1Zr2_ICSD_81220,-6.35112
Ce1O3V1_ICSD_162747,-8.17348
Ho1P1_ICSD_639537,-6.6079
Ca2Ge2Ni3_ICSD_421074,-3.24135
Nd1Re2_ICSD_645751,-8.5225
Ag1Br13Mo6_ICSD_412903,-4.20134
Al3La1Pd2_ICSD_105500,-4.3756699999999995
Mg1O3Si1_ICSD_34074,-7.190869999999999
Cu9S5_ICSD_41263,-3.08603
Cu2Se1_ICSD_30230,-2.7107
Ag1In2Na3_ICSD_170868,-1.72833
C4H2N4O2Pt1Rb2_ICSD_418912,-6.46288
Fe3N1Rh1_ICSD_153274,-5.70874
Al1C1Ti2_ICSD_184886,-6.31732
C2H8I1N1_ICSD_110536,-4.87982
Au2O3_ICSD_8014,-3.49166
Cd1In2Se4_ICSD_620049,-3.40098
C6H18O6P3Ru1S6_ICSD_110026,-5.30839
C4Co1Na1O4_ICSD_30855,-6.872269999999999
Mo1O3Sr1_ICSD_174208,-7.28927
Cu4Rb1S3_ICSD_603968,-3.2370400000000004
Pt8V1_ICSD_180979,-4.13863
Ag2S1_ICSD_173999,-1.41117
Ir1Sn1Yb1_ICSD_641062,-4.17149
Fe2Zr1_ICSD_634173,-6.24894
B3Ru2_ICSD_108082,-6.1477900000000005
Ba4P4Si1_ICSD_32559,-4.83226
Al20Cr2Yb1_ICSD_236269,-3.9729099999999997
H1Li2N1_ICSD_169858,-4.34852
Dy1O8Rb1S2_ICSD_20896,-6.54862
O3Tb2_ICSD_27995,-8.39418
N1Nb3Zn3_ICSD_42939,-5.53797
Nb3Si1_ICSD_108629,-7.9264
Fe5O12Y3_ICSD_60167,-7.4546600000000005
Fe2Ga1Mn1_ICSD_186721,-4.71335
Br1H12N7P2_ICSD_410887,-5.48554
Ho2In1Pd2_ICSD_658299,-4.300009999999999
Se3Ta1_ICSD_43213,-5.8118
Al3Fe14Y2_ICSD_601854,-5.07008
As4Si2Sr3_ICSD_16453,-4.66779
O2Pr2Se1_ICSD_94415,-7.72653
As1Dy1S1_ICSD_610385,-6.027909999999999
O2Sn1_ICSD_181109,-5.94069
Ba1H9Re1_ICSD_247113,-3.8586099999999997
Al3Zr4_ICSD_150529,-6.946510000000001
Co2Y1_ICSD_603249,-4.44388
O1Sr1_ICSD_105548,-6.05261
Cd1N1_ICSD_183198,-3.2995300000000003
Cl2O2U1_ICSD_2545,-6.7267600000000005
Co3Er1_ICSD_172411,-3.97391
Hg2P2S6_ICSD_2564,-3.80681
Ni2O4Si1_ICSD_200129,-6.24257
H2K7N1O22P6_ICSD_67509,-6.32503
As1Ca3N1_ICSD_657356,-4.8959
Ge3Yb5_ICSD_600993,-2.89659
Er1S1_ICSD_631056,-6.29847
B4H16Hf1_ICSD_35379,-4.5148
Ba2S4Si1_ICSD_42661,-5.29929
Cl3Ru1_ICSD_22093,-3.5059099999999996
Cr1Li1O4Rb1_ICSD_72547,-6.0648599999999995
As4U3_ICSD_611528,-7.290439999999999
C2Rb2_ICSD_51529,-4.783119999999999
Au2Sr3_ICSD_58596,-2.17003
C2Fe1H2N4_ICSD_419222,-7.156560000000001
As4Ge3_ICSD_163833,-4.58553
Ca1Ir2_ICSD_108146,-5.16288
Nd1Te1_ICSD_646031,-6.31532
Na1S2Ti1_ICSD_26305,-5.0281199999999995
Pt1Se1Si1_ICSD_649595,-4.8263
Mn1Na2O4_ICSD_39504,-5.4277
B1Ir3Sc1_ICSD_44423,-6.70408
Li2O4S1_ICSD_153806,-5.82606
Lu1Rh2Si2_ICSD_642548,-5.7735
Al2O12P3Tl3_ICSD_280212,-6.72501
Cl1Na1O3_ICSD_26684,-4.27489
Rh1Sb1_ICSD_991,-4.58692
K1Na2Ni1O2_ICSD_79878,-3.84467
C6I4O6Os2_ICSD_68901,-6.593560000000001
H10N2O4S1_ICSD_23824,-5.1786900000000005
B2C2Er1_ICSD_94042,-7.727060000000001
I12Ru1Tb7_ICSD_424448,-4.05218
H12O11P2Zn2_ICSD_65825,-5.2891900000000005
Se1Zr2_ICSD_42988,-7.791530000000001
Si1_ICSD_189399,-5.27871
Co3Cr1_ICSD_187968,-3.67731
I2_ICSD_10084,-1.5145
Cl3Ti1_ICSD_38236,-4.449669999999999
C3Ce1O13P1Sr3_ICSD_76608,-7.51475
Ge2Ir2Th1_ICSD_636745,-6.28368
Ag1La1O1S1_ICSD_89023,-5.52311
Ce1K3O8P2_ICSD_65193,-6.775119999999999
Fe1O1P1Pr1_ICSD_80200,-7.039910000000001
F3Nd1_ICSD_63049,-7.09518
Cl3O1V1_ICSD_250365,-4.8136
B1O8P1Th2_ICSD_183574,-8.26334
Cs6Ge8Zn1_ICSD_85476,-2.99763
Mn1Pd2Sn1_ICSD_104946,-4.56267
H2O1_ICSD_27844,-4.0717099999999995
Cu2Ge1Hg1S4_ICSD_94988,-3.5378199999999995
Li2S1_ICSD_54396,-3.9872900000000002
Sb4Ta5_ICSD_52313,-7.59898
Ba1Mn2O14Si4Sr2_ICSD_39593,-7.51598
K1La1Na1O5Ta1_ICSD_419855,-7.4013100000000005
Tl1_ICSD_60650,-2.34088
Mn2Si2Y1_ICSD_643695,-6.68496
Dy1Fe2_ICSD_629582,-4.8398900000000005
Ge2Ru2Y1_ICSD_52766,-6.07099
S3Yb2_ICSD_87356,-4.36698
Fe2Ge2Ho1_ICSD_88109,-5.200880000000001
Ce1Pt2Sn2_ICSD_621912,-4.44948
Ca2Mn1O4_ICSD_99523,-6.80657
Sn2Tb1_ICSD_168671,-4.5980300000000005
Al1Cu1F6K1_ICSD_59003,-4.86209
Dy1Pd1Sn1_ICSD_630098,-4.53025
F2O3Os1_ICSD_73732,-5.661969999999999
Cl2V1_ICSD_246905,-5.04724
Ba2Na1O6Re1_ICSD_200876,-6.73079
Al1F7Mg1Na2_ICSD_100408,-5.23574
Cu1Eu1O2_ICSD_18106,-7.277410000000001
Au1C1Cl1O1_ICSD_33526,-4.77645
In1Ni2Ti1_ICSD_54596,-3.20396
B1C1Ca3Cl2N1_ICSD_33850,-5.60355
Si4Tb2Ti3_ICSD_96128,-5.84615
Mo4O11Y4_ICSD_281037,-8.6094
Al4B2Co1O10_ICSD_1975,-7.488010000000001
